dataset	byzantine_fraction	noise_variance	attack_mode	samples_per_node	accuracy_type	accuracy	Aggregation Method
fashion_mnist	0.3	200.0	add_noise	128	noiseless_train_accuracy	82.99499999999999	mean without noise
fashion_mnist	0.4	0.01	add_noise	16	noiseless_train_accuracy	85.77333333333334	mean without noise
fashion_mnist	0.4	0.1	add_noise	16	noiseless_train_accuracy	85.71333333333332	mean without noise
fashion_mnist	0.4	1.0	add_noise	16	noiseless_train_accuracy	85.73166666666665	mean without noise
fashion_mnist	0.4	10.0	add_noise	16	noiseless_train_accuracy	85.71166666666666	mean without noise
fashion_mnist	0.4	100.0	add_noise	16	noiseless_train_accuracy	85.69666666666666	mean without noise
fashion_mnist	0.4	200.0	add_noise	16	noiseless_train_accuracy	85.68833333333333	mean without noise
fashion_mnist	0.4	0.01	add_noise	32	noiseless_train_accuracy	85.01666666666667	mean without noise
fashion_mnist	0.4	0.1	add_noise	32	noiseless_train_accuracy	85.00166666666667	mean without noise
fashion_mnist	0.4	1.0	add_noise	32	noiseless_train_accuracy	84.99166666666666	mean without noise
fashion_mnist	0.4	10.0	add_noise	32	noiseless_train_accuracy	85.00166666666667	mean without noise
fashion_mnist	0.4	100.0	add_noise	32	noiseless_train_accuracy	85.00333333333333	mean without noise
fashion_mnist	0.4	200.0	add_noise	32	noiseless_train_accuracy	85.015	mean without noise
fashion_mnist	0.4	0.01	add_noise	64	noiseless_train_accuracy	84.15333333333334	mean without noise
fashion_mnist	0.4	0.1	add_noise	64	noiseless_train_accuracy	84.15	mean without noise
fashion_mnist	0.4	1.0	add_noise	64	noiseless_train_accuracy	84.15833333333333	mean without noise
fashion_mnist	0.4	10.0	add_noise	64	noiseless_train_accuracy	84.11666666666666	mean without noise
fashion_mnist	0.4	100.0	add_noise	64	noiseless_train_accuracy	84.17833333333333	mean without noise
fashion_mnist	0.4	200.0	add_noise	64	noiseless_train_accuracy	84.17	mean without noise
fashion_mnist	0.4	0.01	add_noise	128	noiseless_train_accuracy	82.99166666666666	mean without noise
fashion_mnist	0.4	0.1	add_noise	128	noiseless_train_accuracy	82.985	mean without noise
fashion_mnist	0.4	1.0	add_noise	128	noiseless_train_accuracy	83.01833333333335	mean without noise
fashion_mnist	0.4	10.0	add_noise	128	noiseless_train_accuracy	82.975	mean without noise
fashion_mnist	0.4	100.0	add_noise	128	noiseless_train_accuracy	83.0	mean without noise
fashion_mnist	0.4	200.0	add_noise	128	noiseless_train_accuracy	82.99333333333333	mean without noise
cifar10	0.1	0.01	add_noise	16	noiseless_train_accuracy	44.548	mean without noise
cifar10	0.1	0.1	add_noise	16	noiseless_train_accuracy	44.282	mean without noise
cifar10	0.1	1.0	add_noise	16	noiseless_train_accuracy	44.66	mean without noise
cifar10	0.1	10.0	add_noise	16	noiseless_train_accuracy	44.342	mean without noise
cifar10	0.1	100.0	add_noise	16	noiseless_train_accuracy	44.244	mean without noise
cifar10	0.1	200.0	add_noise	16	noiseless_train_accuracy	44.344	mean without noise
cifar10	0.1	0.01	add_noise	32	noiseless_train_accuracy	43.446	mean without noise
cifar10	0.1	0.1	add_noise	32	noiseless_train_accuracy	43.826	mean without noise
cifar10	0.1	1.0	add_noise	32	noiseless_train_accuracy	43.754	mean without noise
cifar10	0.1	10.0	add_noise	32	noiseless_train_accuracy	43.73	mean without noise
cifar10	0.1	100.0	add_noise	32	noiseless_train_accuracy	43.74	mean without noise
cifar10	0.1	200.0	add_noise	32	noiseless_train_accuracy	43.902	mean without noise
cifar10	0.1	0.01	add_noise	64	noiseless_train_accuracy	42.678	mean without noise
cifar10	0.1	0.1	add_noise	64	noiseless_train_accuracy	42.578	mean without noise
cifar10	0.1	1.0	add_noise	64	noiseless_train_accuracy	42.620000000000005	mean without noise
cifar10	0.1	10.0	add_noise	64	noiseless_train_accuracy	42.586	mean without noise
cifar10	0.1	100.0	add_noise	64	noiseless_train_accuracy	42.66	mean without noise
cifar10	0.1	200.0	add_noise	64	noiseless_train_accuracy	42.818	mean without noise
cifar10	0.2	0.01	add_noise	16	noiseless_train_accuracy	44.472	mean without noise
cifar10	0.2	0.1	add_noise	16	noiseless_train_accuracy	44.658	mean without noise
cifar10	0.2	1.0	add_noise	16	noiseless_train_accuracy	44.436	mean without noise
cifar10	0.2	10.0	add_noise	16	noiseless_train_accuracy	44.562000000000005	mean without noise
cifar10	0.2	100.0	add_noise	16	noiseless_train_accuracy	44.544	mean without noise
cifar10	0.2	200.0	add_noise	16	noiseless_train_accuracy	44.466	mean without noise
cifar10	0.2	0.01	add_noise	32	noiseless_train_accuracy	43.94	mean without noise
cifar10	0.2	0.1	add_noise	32	noiseless_train_accuracy	43.73	mean without noise
cifar10	0.2	1.0	add_noise	32	noiseless_train_accuracy	43.52	mean without noise
cifar10	0.2	10.0	add_noise	32	noiseless_train_accuracy	43.732	mean without noise
cifar10	0.2	100.0	add_noise	32	noiseless_train_accuracy	43.952000000000005	mean without noise
cifar10	0.2	200.0	add_noise	32	noiseless_train_accuracy	43.896	mean without noise
cifar10	0.2	0.01	add_noise	64	noiseless_train_accuracy	42.518	mean without noise
cifar10	0.2	0.1	add_noise	64	noiseless_train_accuracy	42.73	mean without noise
cifar10	0.2	1.0	add_noise	64	noiseless_train_accuracy	42.692	mean without noise
cifar10	0.2	10.0	add_noise	64	noiseless_train_accuracy	42.5	mean without noise
cifar10	0.2	100.0	add_noise	64	noiseless_train_accuracy	42.566	mean without noise
cifar10	0.2	200.0	add_noise	64	noiseless_train_accuracy	42.862	mean without noise
cifar10	0.3	0.01	add_noise	16	noiseless_train_accuracy	44.392	mean without noise
cifar10	0.3	0.1	add_noise	16	noiseless_train_accuracy	44.264	mean without noise
cifar10	0.3	1.0	add_noise	16	noiseless_train_accuracy	44.594	mean without noise
cifar10	0.3	10.0	add_noise	16	noiseless_train_accuracy	44.232	mean without noise
cifar10	0.3	100.0	add_noise	16	noiseless_train_accuracy	44.676	mean without noise
cifar10	0.3	200.0	add_noise	16	noiseless_train_accuracy	44.448	mean without noise
cifar10	0.3	0.01	add_noise	32	noiseless_train_accuracy	43.848	mean without noise
cifar10	0.3	0.1	add_noise	32	noiseless_train_accuracy	43.394	mean without noise
cifar10	0.3	1.0	add_noise	32	noiseless_train_accuracy	43.672	mean without noise
cifar10	0.3	10.0	add_noise	32	noiseless_train_accuracy	43.686	mean without noise
cifar10	0.3	100.0	add_noise	32	noiseless_train_accuracy	43.936	mean without noise
cifar10	0.3	200.0	add_noise	32	noiseless_train_accuracy	43.726	mean without noise
cifar10	0.3	0.01	add_noise	64	noiseless_train_accuracy	42.71	mean without noise
cifar10	0.3	0.1	add_noise	64	noiseless_train_accuracy	42.606	mean without noise
cifar10	0.3	1.0	add_noise	64	noiseless_train_accuracy	42.872	mean without noise
cifar10	0.3	10.0	add_noise	64	noiseless_train_accuracy	42.574	mean without noise
cifar10	0.3	100.0	add_noise	64	noiseless_train_accuracy	42.704	mean without noise
spambase	0.1	0.01	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	0.1	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	1.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	10.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	100.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	200.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	0.01	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.1	0.1	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.1	1.0	add_noise	32	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.1	10.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.1	100.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.1	200.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.1	0.01	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.1	0.1	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.1	1.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.1	10.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.1	100.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.1	200.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.1	0.01	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.1	0.1	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.1	1.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.1	10.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.1	100.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.1	200.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.2	0.01	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.2	0.1	add_noise	16	noiseless_test_accuracy	90.33659066232356	mean without noise
spambase	0.2	1.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.2	10.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.2	100.0	add_noise	16	noiseless_test_accuracy	90.33659066232356	mean without noise
spambase	0.2	200.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.2	0.01	add_noise	32	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.2	0.1	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.2	1.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.2	10.0	add_noise	32	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.2	100.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.2	200.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.2	0.01	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.2	0.1	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.2	1.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.2	10.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.2	100.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.2	200.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.2	0.01	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.2	0.1	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.2	1.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.2	10.0	add_noise	128	noiseless_test_accuracy	89.46796959826275	mean without noise
spambase	0.2	100.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.2	200.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.3	0.01	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	0.1	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	1.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	10.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	100.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	200.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	0.01	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.3	0.1	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.3	1.0	add_noise	32	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	10.0	add_noise	32	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.3	100.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.3	200.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.3	0.01	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.3	0.1	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.3	1.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.3	10.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.3	100.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.3	200.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.3	0.01	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.3	0.1	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.3	1.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.3	10.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.3	100.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.3	200.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.4	0.01	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	0.1	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	1.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	10.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	100.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	200.0	add_noise	16	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	0.01	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.4	0.1	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.4	1.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.4	10.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.4	100.0	add_noise	32	noiseless_test_accuracy	90.22801302931596	mean without noise
spambase	0.4	200.0	add_noise	32	noiseless_test_accuracy	90.01085776330075	mean without noise
spambase	0.4	0.01	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.4	0.1	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.4	1.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.4	10.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.4	100.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.4	200.0	add_noise	64	noiseless_test_accuracy	89.79370249728555	mean without noise
spambase	0.4	0.01	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.4	0.1	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.4	1.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
spambase	0.4	10.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.4	100.0	add_noise	128	noiseless_test_accuracy	89.57654723127035	mean without noise
spambase	0.4	200.0	add_noise	128	noiseless_test_accuracy	89.68512486427795	mean without noise
mnist	0.1	0.01	add_noise	16	noiseless_test_accuracy	92.05	mean without noise
mnist	0.1	0.1	add_noise	16	noiseless_test_accuracy	92.03	mean without noise
mnist	0.1	1.0	add_noise	16	noiseless_test_accuracy	92.03	mean without noise
mnist	0.1	10.0	add_noise	16	noiseless_test_accuracy	92.05	mean without noise
mnist	0.1	100.0	add_noise	16	noiseless_test_accuracy	92.05	mean without noise
mnist	0.1	200.0	add_noise	16	noiseless_test_accuracy	92.05	mean without noise
mnist	0.1	0.01	add_noise	32	noiseless_test_accuracy	91.81	mean without noise
mnist	0.1	0.1	add_noise	32	noiseless_test_accuracy	91.79	mean without noise
mnist	0.1	1.0	add_noise	32	noiseless_test_accuracy	91.8	mean without noise
mnist	0.1	10.0	add_noise	32	noiseless_test_accuracy	91.82	mean without noise
mnist	0.1	100.0	add_noise	32	noiseless_test_accuracy	91.79	mean without noise
mnist	0.1	200.0	add_noise	32	noiseless_test_accuracy	91.83	mean without noise
mnist	0.1	0.01	add_noise	64	noiseless_test_accuracy	91.27	mean without noise
mnist	0.1	0.1	add_noise	64	noiseless_test_accuracy	91.28	mean without noise
mnist	0.1	1.0	add_noise	64	noiseless_test_accuracy	91.26	mean without noise
mnist	0.1	10.0	add_noise	64	noiseless_test_accuracy	91.25	mean without noise
mnist	0.1	100.0	add_noise	64	noiseless_test_accuracy	91.25	mean without noise
mnist	0.1	200.0	add_noise	64	noiseless_test_accuracy	91.28	mean without noise
mnist	0.1	0.01	add_noise	128	noiseless_test_accuracy	90.53	mean without noise
mnist	0.1	0.1	add_noise	128	noiseless_test_accuracy	90.53	mean without noise
mnist	0.1	1.0	add_noise	128	noiseless_test_accuracy	90.53	mean without noise
mnist	0.1	10.0	add_noise	128	noiseless_test_accuracy	90.53	mean without noise
mnist	0.1	100.0	add_noise	128	noiseless_test_accuracy	90.53	mean without noise
mnist	0.1	200.0	add_noise	128	noiseless_test_accuracy	90.53	mean without noise
mnist	0.2	0.01	add_noise	16	noiseless_test_accuracy	92.05	mean without noise
mnist	0.2	0.1	add_noise	16	noiseless_test_accuracy	92.06	mean without noise
